player,pos,base,target_p10,target_p90,pred_fp_per_game,target_width,draftable_eval,blend,sample_mean,sample_p10,sample_p50,sample_p90,mean_error,p10_error,p50_error,p90_error,tail_width_ratio
D'Andre Swift,RB,12.055301,7.1278634,17.497461,12.055301,10.369598,True,0.35,12.103775,7.093405294418335,11.94308853149414,17.396613693237306,0.04847431,-0.03445811271667498,-0.1122121810913086,-0.10084762573242045,0.9935976315220238
Rj Harvey,RB,11.880832,6.798742,17.413578,11.880832,10.614836,True,0.35,11.877768,6.713011026382446,11.746631145477295,17.361663055419925,-0.0030641556,-0.08573079109191895,-0.1342005729675293,-0.05191497802734091,1.0031857572488907
Jaylen Waddle,WR,11.867673,7.079242,16.673557,11.867673,9.594315,True,0.35,11.7503,7.106003379821778,11.653608322143555,16.584076499938966,-0.11737251,0.026761150360107955,-0.2140645980834961,-0.08948078155517436,0.9878843398173903
Davante Adams,WR,11.860602,7.0880675,16.722921,11.860602,9.634853,True,0.35,11.714284,7.12165675163269,11.572402954101562,16.629346466064455,-0.14631844,0.033589220046996715,-0.28819942474365234,-0.09357490539550639,0.9868017037920689
Jordyn Tyson,WR,11.831528,6.692498,17.034138,11.831528,10.3416395,True,0.35,11.8001995,6.670932054519653,11.787736892700195,16.98514595031738,-0.0313282,-0.021566152572631836,-0.04379081726074219,-0.048991775512696734,0.9973480391682216
Jameson Williams,WR,11.755949,6.961529,16.664682,11.755949,9.703154,True,0.35,11.648006,6.982814836502075,11.535307884216309,16.54205150604248,-0.10794258,0.021286058425903143,-0.2206411361694336,-0.1226308822631843,0.9851680240806077
Terry Mclaurin,WR,11.658058,6.9340105,16.573517,11.658058,9.639506,True,0.35,11.59458,7.021172046661377,11.47404670715332,16.457640647888184,-0.06347847,0.08716154098510742,-0.18401145935058594,-0.1158761978149414,0.9789369152695133
Brian Thomas,WR,11.520593,6.2428484,16.75356,11.520593,10.510711,True,0.35,11.475191,6.4761340618133545,11.432478904724121,16.634558296203615,-0.045401573,0.23328566551208496,-0.08811378479003906,-0.11900081634521342,0.9664830960181664
David Montgomery,RB,11.514617,6.5514884,16.834795,11.514617,10.283306,True,0.35,11.448473,6.494921493530273,11.286433696746826,16.759883689880372,-0.06614399,-0.056566905975341975,-0.22818326950073242,-0.07491130828857351,0.9982161451522736
Dj Moore,WR,11.4119005,6.73796,16.390358,11.4119005,9.652398,True,0.35,11.367585,6.78194522857666,11.242406368255615,16.215916252136232,-0.044315338,0.04398536682128906,-0.1694941520690918,-0.17444171905517436,0.977370692402033
Marvin Harrison,WR,11.341178,6.151949,16.535736,11.341178,10.383787,True,0.35,11.307498,6.328374147415161,11.276938438415527,16.30451526641846,-0.033679962,0.17642521858215332,-0.064239501953125,-0.23122081756591584,0.9607420654856319
Mike Evans,WR,11.316474,6.6351247,16.260662,11.316474,9.625538,True,0.35,11.262971,6.6716328144073485,11.142889022827148,16.08279037475586,-0.053503036,0.0365081310272215,-0.1735849380493164,-0.1778717041015625,0.9777279654592024
Sam Laporta,TE,11.252292,7.9161406,15.64049,11.252292,7.724349,True,0.35,11.457535,7.857401371002197,11.272616863250732,15.56269645690918,0.20524311,-0.05873918533325195,0.020325183868408203,-0.07779312133789062,0.9975332631978969
Christian Watson,WR,11.203042,6.412503,16.157166,11.203042,9.744663,True,0.35,11.131082,6.360210418701172,11.083462238311768,15.992877006530762,-0.07196045,-0.0522923469543457,-0.11957979202270508,-0.16428852081298828,0.98850687315155
Kyle Pitts,TE,11.040417,7.7011833,15.255657,11.040417,7.554474,True,0.35,11.237434,7.645811128616333,11.058807849884033,15.231081771850587,0.19701767,-0.055372190475464045,0.018391132354736328,-0.024575424194335227,1.0040766262194754
Harold Fannin,TE,10.911041,7.605314,15.059711,10.911041,7.4543977,True,0.35,11.055684,7.536611413955688,10.809645175933838,15.000393962860109,0.14464283,-0.06870236396789586,-0.10139608383178711,-0.05931749343871928,1.0012589710039754
Makai Lemon,WR,10.882625,5.6085615,16.076435,10.882625,10.467874,True,0.35,10.924602,5.762085723876954,10.865808486938477,16.102133941650393,0.04197693,0.15352420806884837,-0.016816139221191406,0.025698852539065342,0.9877887944829805
Jaylen Warren,RB,10.651389,5.605173,15.85992,10.651389,10.254746,True,0.35,10.631308,5.682483148574829,10.502997875213623,15.919132518768311,-0.02008152,0.07731003761291522,-0.1483912467956543,0.05921297073364329,0.9982352496972673
George Kittle,TE,10.627084,7.3615007,14.602293,10.627084,7.2407923,True,0.35,10.749155,7.336543226242066,10.580610752105713,14.507209968566896,0.122071266,-0.024957513809203746,-0.046473026275634766,-0.09508304595947159,0.990315212825885
Alec Pierce,WR,10.624401,5.872117,15.516618,10.624401,9.644501,True,0.35,10.700405,6.0398729801177975,10.659437656402588,15.40574188232422,0.07600403,0.1677559375762936,0.035036563873291016,-0.11087589263915909,0.971109771470204
Tony Pollard,RB,10.592427,5.5102963,15.747154,10.592427,10.236858,True,0.35,10.402779,5.594915485382081,10.169973373413086,15.682812023162843,-0.18964863,0.08461914062500053,-0.4224538803100586,-0.06434221267700124,0.9854484818695963
Travis Kelce,TE,10.578542,7.2921104,14.486989,10.578542,7.1948786,True,0.35,10.644827,7.225806093215943,10.438206672668457,14.51926031112671,0.06628513,-0.06630434989929146,-0.1403350830078125,0.03227128982543981,1.0137008065742208
Dk Metcalf,WR,10.552564,6.039906,15.346672,10.552564,9.3067665,True,0.35,10.630118,6.080218362808227,10.58344841003418,15.342646503448487,0.0775547,0.04031233787536603,0.030884742736816406,-0.004025554656982067,0.9952358996734454
Rhamondre Stevenson,RB,10.473502,5.5074253,15.642132,10.473502,10.1347065,True,0.35,10.395106,5.51558518409729,10.186866760253906,15.593702411651611,-0.07839584,0.008159875869750977,-0.2866353988647461,-0.0484293937683109,0.9944162892478693
Tucker Kraft,TE,10.447917,7.179489,14.277346,10.447917,7.0978565,True,0.35,10.485107,7.1395893573760985,10.2759690284729,14.229114055633548,0.037190437,-0.039899778366089045,-0.17194795608520508,-0.04823160171508434,0.9988261493700764
Parker Washington,WR,10.382832,5.2480493,15.402791,10.382832,10.154741,True,0.35,10.406492,5.440206718444824,10.42195749282837,15.343435192108155,0.02366066,0.19215745925903338,0.039125919342041016,-0.05935583114623988,0.9752319821397747
Chuba Hubbard,RB,10.366649,5.372299,15.539207,10.366649,10.166908,True,0.35,10.197352,5.3571693897247314,10.038651943206787,15.396953868865968,-0.16929626,-0.015129804611206055,-0.32799673080444336,-0.14225358963012624,0.9874963182792698
Michael Pittman,WR,10.363779,6.1445622,15.242175,10.363779,9.097612,True,0.35,10.607624,6.168014669418335,10.536204814910889,15.154495525360108,0.24384499,0.023452425003052113,0.1724257469177246,-0.08767957687377859,0.9877845394609257
Michael Wilson,WR,10.246064,5.055227,15.20047,10.246064,10.145243,True,0.35,10.203681,5.200420951843261,10.203812599182129,15.164779853820804,-0.042383194,0.14519414901733363,-0.0422515869140625,-0.03569011688232138,0.9821705803822468
Courtland Sutton,WR,10.240801,6.2223516,15.212654,10.240801,8.990303,True,0.35,10.569056,6.1673859596252445,10.46636152267456,15.107872772216798,0.3282547,-0.05496559143066371,0.22556066513061523,-0.10478134155273366,0.9944588934610911
Wan'Dale Robinson,WR,10.141419,6.131561,15.075098,10.141419,8.943537,True,0.35,10.541997,6.158640623092651,10.478239059448242,15.10369749069214,0.40057755,0.02707982063293457,0.3368196487426758,0.028599452972413175,1.0001699673426405
Josh Downs,WR,9.9678335,5.180689,14.882288,9.9678335,9.701599,True,0.35,10.000348,5.275756740570069,9.967886447906494,14.809420394897462,0.032514572,0.09506788253784215,5.2928924560546875e-05,-0.07286758422851491,0.9826899189844669
Quentin Johnston,WR,9.915838,5.385058,14.987905,9.915838,9.602846,True,0.35,10.171009,5.517308139801026,10.14845085144043,14.9023042678833,0.25517082,0.13225021362304723,0.23261260986328125,-0.0856002807617191,0.9773140156320479
Jayden Reed,WR,9.8834715,5.4627137,14.995422,9.8834715,9.532709,True,0.35,10.159289,5.521691370010376,10.059168815612793,14.926822757720949,0.27581787,0.05897765159606916,0.17569732666015625,-0.06859960556030131,0.9866168439249804
Aaron Jones,RB,9.859958,4.962365,15.164631,9.859958,10.202266,True,0.35,9.784588,5.05701847076416,9.582518577575684,14.958341598510744,-0.075369835,0.09465332031250018,-0.2774391174316406,-0.20628929138183416,0.9705023747292798
Rico Dowdle,RB,9.836254,5.0910974,15.020756,9.836254,9.929659,True,0.35,9.753862,4.995836067199707,9.52285385131836,14.990540409088135,-0.08239174,-0.09526128768920916,-0.3134002685546875,-0.030215358734130504,1.006550623021394
Dalton Kincaid,TE,9.834375,6.603937,13.401199,9.834375,6.797262,True,0.35,9.808933,6.5615862846374515,9.621381759643555,13.447858238220215,-0.025442123,-0.042350864410400035,-0.21299362182617188,0.0466588973999027,1.0130949431254899
Chris Godwin,WR,9.7949295,5.711238,14.672784,9.7949295,8.961546,True,0.35,10.14885,5.771589612960815,10.115050315856934,14.610468101501464,0.35392094,0.060351705551147106,0.32012081146240234,-0.06231575012207102,0.9863117974915455
Rachaad White,RB,9.7317295,4.8795714,15.104691,9.7317295,10.225119,True,0.35,9.664932,4.849352884292603,9.404667377471924,15.02589750289917,-0.06679726,-0.03021855354309011,-0.32706212997436523,-0.07879304885864258,0.9952495398633103
Jordan Addison,WR,9.647844,5.248191,14.6798525,9.647844,9.431662,True,0.35,9.924054,5.259033298492431,9.872482776641846,14.60726547241211,0.27620983,0.010842418670653942,0.2246384620666504,-0.0725870132446289,0.9911543230236687
Jakobi Meyers,WR,9.643692,5.5150194,14.415354,9.643692,8.900334,True,0.35,9.935984,5.548236513137818,9.912688732147217,14.377807426452637,0.29229164,0.03321709632873571,0.2689967155456543,-0.03754634857177663,0.9920493498274933
Kyle Monangai,RB,9.596367,4.674938,14.854196,9.596367,10.179257,True,0.35,9.531256,4.673016548156738,9.324205875396729,14.908947277069093,-0.06511116,-0.0019216537475585938,-0.27216100692749023,0.05475168228149485,1.0055675314850252
Xavier Worthy,WR,9.498912,5.117832,14.432232,9.498912,9.3144,True,0.35,9.706072,5.203443861007691,9.636314392089844,14.379371929168702,0.20716,0.08561167716980034,0.13740253448486328,-0.05285997390746999,0.9851335936559318
Mark Andrews,TE,9.478333,6.1630487,13.091999,9.478333,6.9289503,True,0.35,9.443336,6.152499389648438,9.24062442779541,13.07142448425293,-0.03499794,-0.010549354553222479,-0.23770904541015625,-0.020574569702148438,0.9985531408509577
Kc Concepcion,WR,9.46682,4.3783526,14.307612,9.46682,9.92926,True,0.35,9.357528,4.479895877838135,9.30727243423462,14.241704463958742,-0.10929203,0.10154323577880842,-0.1595473289489746,-0.06590795516967596,0.9831355344201231
Matthew Golden,WR,9.349231,4.3798275,13.985014,9.349231,9.605186,True,0.35,9.134773,4.378612327575683,9.072694301605225,13.974283504486085,-0.21445751,-0.0012151718139650214,-0.2765364646911621,-0.010730457305907493,0.999009359627823
Jake Ferguson,TE,9.3475,5.948631,13.083333,9.3475,7.134702,True,0.35,9.410328,5.983374404907226,9.178706169128418,13.22776517868042,0.062828064,0.03474359512329084,-0.1687936782836914,0.14443216323852504,1.015373951841781
Ricky Pearsall,WR,9.228077,5.032342,14.071132,9.228077,9.03879,True,0.35,9.471111,5.035916662216187,9.372329711914062,14.053807163238526,0.24303436,0.0035747051239019,0.14425277709960938,-0.017324542999267223,0.9976878267220295
Khalil Shakir,WR,9.216974,4.888935,13.728024,9.216974,8.839088,True,0.35,9.212758,4.922996759414673,9.130585670471191,13.601569747924804,-0.004216194,0.03406167030334473,-0.08638858795166016,-0.12645378112793004,0.9818402709145946
Jk Dobbins,RB,9.21131,4.560223,14.2818985,9.21131,9.721676,True,0.35,9.105651,4.570125961303711,8.776262760162354,14.245586967468263,-0.105659485,0.009902858734131215,-0.43504762649536133,-0.03631153106689311,0.9952462037160206
Dallas Goedert,TE,9.160625,5.6695538,12.984032,9.160625,7.314478,True,0.35,9.21484,5.690810537338257,9.105067729949951,13.017052650451662,0.054214478,0.02125678062439018,-0.0555577278137207,0.03302097320556818,1.0016083434400909
Jonathon Brooks,RB,9.137292,4.219504,14.60071,9.137292,10.3812065,True,0.35,9.054133,4.155783224105835,8.743844509124756,14.565785408020021,-0.08315849,-0.06372065544128436,-0.3934473991394043,-0.034924507141111505,1.0027738270526145
Romeo Doubs,WR,9.134212,4.756897,13.631825,9.134212,8.874928,True,0.35,9.074381,4.722112655639648,8.993422985076904,13.539953422546386,-0.059830666,-0.03478431701660156,-0.14078855514526367,-0.09187202453613352,0.9935675304106355
Oronde Gadsden,TE,8.972292,5.518222,12.745287,8.972292,7.227065,True,0.35,8.98557,5.479131746292114,8.844409465789795,12.782346534729005,0.0132780075,-0.03909010887146014,-0.1278824806213379,0.037059593200684304,1.0105367394872111
Jayden Higgins,WR,8.9183445,4.7190647,13.71142,8.9183445,8.992355,True,0.35,9.123066,4.762224245071411,9.003095149993896,13.695136070251465,0.20472145,0.04315953254699689,0.08475065231323242,-0.01628398895263672,0.9933895493218489
Omar Cooper,WR,8.915236,4.464838,13.906916,8.915236,9.442078,True,0.35,9.047935,4.453115320205689,8.891111850738525,13.839897918701173,0.13269806,-0.011722707748412553,-0.024124622344970703,-0.06701774597167898,0.9941437636555503
Kenyon Sadiq,TE,8.7825,5.291059,12.833122,8.7825,7.542063,True,0.35,8.966838,5.280133056640625,8.831995964050293,12.89105520248413,0.18433762,-0.010925960540771662,0.049495697021484375,0.057932949066161754,1.0091299830630025
Kenneth Gainwell,RB,8.777507,4.330965,13.634657,8.777507,9.303692,True,0.35,8.6359,4.34537410736084,8.326168537139893,13.510686016082763,-0.14160728,0.014409065246582031,-0.4513382911682129,-0.12397089004516637,0.9851263393807144
Brenton Strange,TE,8.748542,5.1391106,12.652196,8.748542,7.5130854,True,0.35,8.766057,5.097600603103638,8.599559783935547,12.678221035003663,0.017515182,-0.041509962081908824,-0.14898204803466797,0.02602510452270579,1.0089889923142061
Isaiah Likely,TE,8.691459,5.0554733,12.552034,8.691459,7.496561,True,0.35,8.7010565,5.0287477493286135,8.565470218658447,12.656828498840332,0.009597778,-0.02672557830810529,-0.12598848342895508,0.10479412078857386,1.0175440042723853
Hunter Henry,TE,8.563125,4.9169292,12.44896,8.563125,7.532031,True,0.35,8.520683,4.8298577785491945,8.359137058258057,12.4973671913147,-0.042441368,-0.08707146644592267,-0.20398759841918945,0.048406887054445846,1.017986961608943
Denzel Boston,WR,8.4815,4.268575,13.358066,8.4815,9.089491,True,0.35,8.65053,4.227731466293335,8.503796100616455,13.325075054168702,0.16903019,-0.04084372520446777,0.022296428680419922,-0.03299055099487269,1.0008639314860464
Dylan Sampson,RB,8.472023,3.8519058,13.609319,8.472023,9.757413,True,0.35,8.486232,3.7880091190338137,8.185045719146729,13.895293617248536,0.014208794,-0.0638967037200926,-0.28697729110717773,0.2859748840332035,1.0358570033843888
Jalen Coker,WR,8.297464,4.09917,12.712285,8.297464,8.613115,True,0.35,8.194865,3.9871313571929936,8.047676086425781,12.667128944396975,-0.102599144,-0.11203885078430131,-0.2497882843017578,-0.04515609741210724,1.0077651667396337
Jacory Croskey Merritt,RB,8.284405,3.7480006,13.551656,8.284405,9.803656,True,0.35,8.482842,3.720082974433899,8.199274063110352,13.783952045440675,0.19843769,-0.027917647361755282,-0.08513069152832031,0.23229627609253,1.0265424915548609
Juwan Johnson,TE,8.280625,4.578786,12.003688,8.280625,7.424902,True,0.35,8.083738,4.5736836910247805,7.9074811935424805,11.95081377029419,-0.19688702,-0.00510220527648908,-0.37314414978027344,-0.052874088287353516,0.9935659914092397
Blake Corum,RB,8.203104,3.654479,13.496008,8.203104,9.841529,True,0.35,8.197805,3.6291649818420413,7.91501522064209,13.399960136413574,-0.0052986145,-0.02531404495239231,-0.2880887985229492,-0.09604778289794957,0.992812728721516
Antonio Williams,WR,8.108903,3.711299,12.742727,8.108903,9.031428,True,0.35,8.061167,3.653106951713562,7.941267728805542,12.795534992218018,-0.047736168,-0.058191990852356046,-0.16763520240783691,0.052807712554931996,1.0122903819046374
Jordan Mason,RB,8.048019,3.7984462,12.987373,8.048019,9.188927,True,0.35,8.12118,3.756212568283081,7.8451457023620605,13.080161857604981,0.07316017,-0.04223361015319815,-0.20287370681762695,0.09278850555419993,1.0146940548118542
Zach Charbonnet,RB,7.9951806,3.5484686,13.25614,7.9951806,9.707671,True,0.35,8.067266,3.5462696313858033,7.703814268112183,13.261329746246338,0.07208586,-0.0021989583969115323,-0.2913663387298584,0.005189990997314098,1.0007611454146192
Tj Hockenson,TE,7.98625,4.302038,11.547854,7.98625,7.245816,True,0.35,7.838515,4.317090368270875,7.695661306381226,11.725603675842287,-0.14773512,0.015052175521851119,-0.2905886173248291,0.17774925231933736,1.0224539336377991
Chigoziem Okonkwo,TE,7.972708,4.2636704,11.475668,7.972708,7.2119975,True,0.35,7.6684365,4.2150908470153805,7.531296491622925,11.385749816894531,-0.3042717,-0.048579597473144887,-0.44141173362731934,-0.08991813659667969,0.9942680874373664
Tyjae Spears,RB,7.9628263,3.5350828,13.135976,7.9628263,9.600893,True,0.35,8.041357,3.4367192506790163,7.637344837188721,13.335315132141115,0.07853079,-0.09836356639862043,-0.3254814147949219,0.19933929443359588,1.0310078302291807
Germie Bernard,WR,7.959611,3.5668554,12.476433,7.959611,8.909577,True,0.35,7.8866525,3.5133105278015138,7.735086441040039,12.552974605560305,-0.07295847,-0.05354490280151358,-0.22452449798583984,0.07654180526733612,1.0146007720311627
Dalton Schultz,TE,7.91875,4.183155,11.371429,7.91875,7.1882744,True,0.35,7.6021943,4.192665529251099,7.431900978088379,11.341537952423096,-0.3165555,0.009510469436645685,-0.4868488311767578,-0.029891490936279297,0.9945185786921097
Tre Tucker,WR,7.89679,3.4408774,12.036858,7.89679,8.59598,True,0.35,7.6678057,3.5120100736618043,7.500843048095703,12.085192012786866,-0.22898436,0.07113263607025155,-0.3959469795227051,0.048334407806397195,0.9973478588540927
Alvin Kamara,RB,7.8622103,3.7228217,12.696902,7.8622103,8.974081,True,0.35,7.900042,3.6693151950836183,7.662427663803101,12.586221122741701,0.037831783,-0.05350651741027823,-0.1997826099395752,-0.11068115234374787,0.9936288616606623
Jalen Mcmillan,WR,7.844917,3.3898091,12.259571,7.844917,8.869762,True,0.35,7.665007,3.467732286453247,7.47244668006897,12.205994224548341,-0.1799097,0.0779231548309327,-0.3724701404571533,-0.05357685089111186,0.9851742948319576
Tyrone Tracy,RB,7.8170137,3.3879805,12.974932,7.8170137,9.586951,True,0.35,7.894343,3.3323230266571047,7.6348559856414795,13.04910888671875,0.07732916,-0.0556574344635008,-0.1821577548980713,0.07417716979980504,1.0135428459787754
Woody Marks,RB,7.745375,3.3773494,12.801054,7.745375,9.423704,True,0.35,7.7747164,3.2849247217178346,7.487759828567505,12.879942321777346,0.02934122,-0.09242465496063224,-0.257615327835083,0.0788883209228537,1.0181789931052772
Jalen Nailor,WR,7.6425996,3.4146428,11.814779,7.6425996,8.400137,True,0.35,7.456373,3.4329556941986086,7.288772106170654,11.821925163269043,-0.18622637,0.018312883377075373,-0.35382747650146484,0.007145881652832031,0.998670559940746
Travis Hunter,WR,7.454048,3.006071,11.971766,7.454048,8.965695,True,0.35,7.287452,2.973897647857666,7.082391977310181,11.950801277160645,-0.16659594,-0.032173442840575994,-0.3716561794281006,-0.020965194702148082,1.0012501259146027
Rashid Shaheed,WR,7.438904,3.3340392,11.497009,7.438904,8.16297,True,0.35,7.3308945,3.3856150865554815,7.146561145782471,11.67105417251587,-0.10800934,0.05157587528228813,-0.2923426628112793,0.17404489517211985,1.0150030568395747
Gunnar Helm,TE,7.4379168,3.9614236,10.838478,7.4379168,6.877054,True,0.35,7.226297,3.9292432308197025,7.043165922164917,10.862905216217042,-0.21161985,-0.03218040466308558,-0.39475083351135254,0.02442712783813583,1.0082313980891164
Pat Freiermuth,TE,7.422917,3.8947332,10.721917,7.422917,6.8271837,True,0.35,7.137772,3.8709510564804077,6.968277931213379,10.733591556549072,-0.2851448,-0.02378213405609131,-0.4546389579772949,0.01167440414428711,1.0051934704052525
Jerry Jeudy,WR,7.388561,3.350141,11.367911,7.388561,8.017771,True,0.35,7.276256,3.3725247383117676,7.1331467628479,11.400238609313968,-0.11230469,0.022383689880371094,-0.2554140090942383,0.0323272705078157,1.0012401332089647
Greg Dulcich,TE,7.3689585,3.861905,10.695423,7.3689585,6.833518,True,0.35,7.0693946,3.8410000801086426,6.870733737945557,10.706654739379884,-0.29956388,-0.020905017852783203,-0.49822473526000977,0.011231613159180753,1.0047027945019047
Aj Barner,TE,7.298125,3.8630502,10.62516,7.298125,6.7621098,True,0.35,7.062244,3.7920140027999882,6.872040033340454,10.729518604278566,-0.23588085,-0.07103621959686235,-0.4260847568511963,0.10435838699340927,1.0259378879263295
Ryan Flournoy,WR,7.278319,3.032217,12.146757,7.278319,9.11454,True,0.35,7.334141,3.0455936908721926,7.071601390838623,12.157140827178955,0.055821896,0.013376665115356623,-0.20671749114990234,0.010383701324462535,0.999671627557943
Jauan Jennings,WR,7.2749553,3.391902,11.335796,7.2749553,7.9438944,True,0.35,7.270926,3.4549698352813722,7.166861295700073,11.305006504058838,-0.004029274,0.06306786537170428,-0.1080939769744873,-0.030789852142333984,0.9881849237980801
Isiah Pacheco,RB,7.2717223,3.3373435,12.002105,7.2717223,8.664762,True,0.35,7.3553596,3.2847220659255982,7.087353944778442,11.97184753417969,0.08363724,-0.05262138843536368,-0.18436837196350098,-0.030257225036619317,1.0025810202471788
Cade Otton,TE,7.1491666,3.8282375,10.509072,7.1491666,6.680835,True,0.35,7.06429,3.8420284509658815,6.811640501022339,10.686950397491456,-0.08487654,0.013790917396545588,-0.3375260829925537,0.1778780937194835,1.0245608792863412
Malik Washington,WR,7.1383395,2.9968457,11.970612,7.1383395,8.973766,True,0.35,7.1717076,2.98284707069397,6.913875102996826,11.870911407470704,0.03336811,-0.013998651504516513,-0.22446441650390625,-0.09970016479492116,0.9904497189913872
Chris Rodriguez,RB,7.019986,3.0360906,11.775288,7.019986,8.739197,True,0.35,7.0717125,2.9716383457183837,6.7350172996521,11.823235607147218,0.05172634,-0.06445226669311532,-0.28496885299682617,0.04794797897339009,1.0128616492967044
Adonai Mitchell,WR,7.008141,2.8731346,12.1545315,7.008141,9.281397,True,0.35,7.2464,2.9254335880279543,6.99698805809021,12.154820823669434,0.23825884,0.052298974990844904,-0.011152982711791992,0.0002893447875980115,0.9943963574712938
Isaac Teslaa,WR,6.9538484,2.8419132,11.778746,6.9538484,8.936832,True,0.35,7.070089,2.8317066192626954,6.80780553817749,11.867072677612304,0.1162405,-0.010206604003906161,-0.1460428237915039,0.08832702636718714,1.0110255653963718
Cooper Kupp,WR,6.9030867,3.2527316,11.044149,6.9030867,7.791418,True,0.35,6.951102,3.2427314281463624,6.697073221206665,11.207093620300293,0.048015118,-0.010000133514404208,-0.20601344108581543,0.1629442214965824,1.022196744535486
Keaton Mitchell,RB,6.902264,2.9489808,11.572379,6.902264,8.623398,True,0.35,6.954612,2.989402151107788,6.620226860046387,11.579216861724854,0.05234766,0.040421342849731534,-0.28203725814819336,0.006837749481201527,0.9961055819058187
Tre Harris,WR,6.84647,2.7875962,11.538786,6.84647,8.75119,True,0.35,6.977847,2.7795403480529783,6.663256883621216,11.721012115478516,0.13137722,-0.008055877685547053,-0.1832129955291748,0.18222618103027344,1.021743508922126
Evan Engram,TE,6.83125,3.6495793,10.268101,6.83125,6.6185217,True,0.35,6.8195515,3.588116049766541,6.6185221672058105,10.40040512084961,-0.011698723,-0.06146323680877641,-0.21272802352905273,0.13230438232421982,1.0292765348184005
Caleb Douglas,WR,6.7131944,2.711648,11.561888,6.7131944,8.85024,True,0.35,6.908232,2.6348886013031008,6.648028612136841,11.696535778045655,0.19503784,-0.07675938606262189,-0.06516575813293457,0.13464803695678818,1.0238871972853023
Zachariah Branch,WR,6.672764,2.6194024,11.381937,6.672764,8.762535,True,0.35,6.703005,2.5862460851669313,6.391928195953369,11.451992321014405,0.030241013,-0.033156323432922186,-0.2808356285095215,0.07005529403686594,1.0117786849936834
Terrance Ferguson,TE,6.6629167,3.5011566,10.072937,6.6629167,6.57178,True,0.35,6.658546,3.4064192533493043,6.415592432022095,10.187973976135256,-0.0043706894,-0.09473731517791739,-0.24732422828674316,0.11503696441650568,1.0319205012152792
De'Zhaun Stribling,WR,6.6040835,2.657375,11.509294,6.6040835,8.851918,True,0.35,6.7584944,2.64921350479126,6.411993026733398,11.512226963043213,0.15441084,-0.00816159248352033,-0.19209051132202148,0.0029334068298343396,1.0012534275007436
Tyler Allgeier,RB,6.455714,2.810014,10.852927,6.455714,8.042913,True,0.35,6.5259857,2.765718173980713,6.246142864227295,10.81501579284668,0.07027149,-0.04429583549499494,-0.20957136154174805,-0.037911415100097656,1.0007937648498164
Ja'Kobi Lane,WR,6.444361,2.7407658,11.096717,6.444361,8.355951,True,0.35,6.6477046,2.616028380393982,6.285054445266724,11.227126502990725,0.20334339,-0.12473742961883527,-0.15930676460266113,0.13040962219238494,1.0305347415214827
Jack Bech,WR,6.403433,2.7777998,10.9329195,6.403433,8.15512,True,0.35,6.520043,2.704487681388855,6.230036735534668,10.917705631256105,0.11661005,-0.07331216335296631,-0.17339611053466797,-0.015213871002195845,1.0071241201445917
Justice Hill,RB,6.3893094,2.9846277,10.54575,6.3893094,7.561122,True,0.35,6.5213985,2.9100598335266112,6.254968643188477,10.678734874725341,0.13208914,-0.07456789016723642,-0.13434076309204102,0.13298521041870082,1.027450040115226
Calvin Ridley,WR,6.3784103,2.8245702,9.951273,6.3784103,7.126703,True,0.35,6.235487,2.807390880584717,6.043659448623657,10.04603786468506,-0.14292336,-0.01717929840087873,-0.3347508907318115,0.0947649002075206,1.0157077125253895
Brian Robinson,RB,6.328876,2.759043,10.66063,6.328876,7.9015875,True,0.35,6.368008,2.744102215766907,6.086746692657471,10.518687629699707,0.03913212,-0.014940762519836337,-0.24212932586669922,-0.14194259643554652,0.9839270181397071
Jaylin Noel,WR,6.3061204,2.7755294,10.694159,6.3061204,7.918629,True,0.35,6.3890314,2.679563784599304,6.102027416229248,10.634006118774415,0.082911015,-0.095965600013733,-0.20409297943115234,-0.060152435302732954,1.004522647032027
Chris Brazzell,WR,6.270653,2.7528398,11.011221,6.270653,8.258381,True,0.35,6.5605,2.6616632223129275,6.217767715454102,11.118943881988525,0.28984737,-0.0911765813827512,-0.05288505554199219,0.10772294998168874,1.0240845962949532
David Njoku,TE,6.2677083,3.4148486,9.61676,6.2677083,6.201912,True,0.35,6.360454,3.2715254545211794,6.151498317718506,9.845301532745362,0.09274578,-0.14332311153411847,-0.1162099838256836,0.22854127883911168,1.0599595989713335
Andrei Iosivas,WR,6.212282,2.7883992,10.233625,6.212282,7.445226,True,0.35,6.223703,2.7015164136886596,5.989526271820068,10.243778896331786,0.011420727,-0.08688280582427987,-0.22275590896606445,0.010153484344481711,1.0130333569001362
Braelon Allen,RB,6.192861,2.4330308,10.649107,6.192861,8.216076,True,0.35,6.166732,2.4346314907073974,5.7965497970581055,10.65014123916626,-0.026129246,0.0016006469726561612,-0.39631128311157227,0.0010342597961425781,0.9999310925598768
Mason Taylor,TE,6.181667,3.2002056,9.437454,6.181667,6.2372484,True,0.35,6.2295866,3.124711537361145,5.98351526260376,9.688971424102784,0.04791975,-0.07549402713775644,-0.1981515884399414,0.25151720046997106,1.0524288025694513
Dontayvion Wicks,WR,6.1727405,2.7634735,10.308835,6.1727405,7.5453615,True,0.35,6.2072263,2.7357548475265503,5.9505228996276855,10.301647758483886,0.034485817,-0.027718663215637207,-0.22221755981445312,-0.007187271118164418,1.002721061415832
